"declarationDate","state","placeCode","disasterNumber","title"
"2016-03-23T16:20:00 -04:00","PA",99067,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99095,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99041,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99009,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99129,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99043,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99011,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99071,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99099,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99133,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99013,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99075,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99051,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99101,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99055,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99017,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99077,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99107,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99001,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99029,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99091,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99057,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-23T16:20:00 -04:00","PA",99111,4267,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-07T18:07:00 -05:00","VA",99059,4262,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-19T17:35:00 -04:00","TX",99183,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-13T16:41:00 -04:00","LA",99081,4263,"SEVERE STORMS AND FLOODING"
"2016-03-13T16:41:00 -04:00","LA",99049,4263,"SEVERE STORMS AND FLOODING"
"2016-03-13T16:41:00 -04:00","LA",99085,4263,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99011,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99027,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99151,4268,"SEVERE STORMS AND FLOODING"
"2016-02-26T16:35:00 -05:00","GA",99291,4259,"SEVERE STORMS AND FLOODING"
"2016-03-07T18:07:00 -05:00","VA",29744,4262,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-25T16:00:00 -04:00","MS",99067,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99023,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99153,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99119,4268,"SEVERE STORMS AND FLOODING"
"2016-03-07T18:07:00 -05:00","VA",99079,4262,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-13T16:41:00 -04:00","LA",99061,4263,"SEVERE STORMS AND FLOODING"
"2016-03-13T16:41:00 -04:00","LA",99035,4263,"SEVERE STORMS AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99213,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99091,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99133,4268,"SEVERE STORMS AND FLOODING"
"2016-03-07T18:07:00 -05:00","VA",99087,4262,"SEVERE WINTER STORM AND SNOWSTORM"
"2016-03-13T16:41:00 -04:00","LA",99041,4263,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99107,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99135,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99083,4268,"SEVERE STORMS AND FLOODING"
"2016-03-13T16:41:00 -04:00","LA",99057,4263,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99085,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99031,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99065,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99147,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99079,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99137,4268,"SEVERE STORMS AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99005,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99387,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99403,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99405,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-03-19T17:35:00 -04:00","TX",99277,4266,"SEVERE STORMS, TORNADOES, AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99481,4269,"SEVERE STORMS AND FLOODING "
"2016-04-25T15:46:00 -04:00","TX",99089,4269,"SEVERE STORMS AND FLOODING "
"2016-05-06T12:45:00 -04:00","AR",99001,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99107,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99025,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99003,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99027,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99117,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99041,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99011,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99013,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99079,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99103,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-05-06T12:45:00 -04:00","AR",99017,4270,"SEVERE STORMS, TORNADOES, STRAIGHT-LINE WINDS, AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99077,4268,"SEVERE STORMS AND FLOODING"
"2016-03-25T16:00:00 -04:00","MS",99055,4268,"SEVERE STORMS AND FLOODING"
"2016-05-24T13:35:00 -04:00","MT",99073,4271,"SEVERE WINTER STORM AND STRAIGHT-LINE WINDS"
"2016-05-24T13:35:00 -04:00","MT",99099,4271,"SEVERE WINTER STORM AND STRAIGHT-LINE WINDS"
"2016-05-24T13:35:00 -04:00","MT",99101,4271,"SEVERE WINTER STORM AND STRAIGHT-LINE WINDS"
"2016-05-24T13:35:00 -04:00","MT",99035,4271,"SEVERE WINTER STORM AND STRAIGHT-LINE WINDS"
"2016-05-24T13:35:00 -04:00","MT",99051,4271,"SEVERE WINTER STORM AND STRAIGHT-LINE WINDS"
"2016-04-25T15:46:00 -04:00","TX",99331,4269,"SEVERE STORMS AND FLOODING "
"2016-04-25T15:46:00 -04:00","TX",99099,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99015,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99473,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99215,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99221,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99477,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99039,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99041,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99339,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99157,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99407,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99185,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99453,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99457,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99021,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99291,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99429,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99051,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99133,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99287,4272,"SEVERE STORMS AND FLOODING"
"2016-06-25T15:24:00 -04:00","WV",99067,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99025,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99039,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99089,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99063,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99015,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99019,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99087,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99075,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99101,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-04-25T15:46:00 -04:00","TX",99067,4269,"SEVERE STORMS AND FLOODING "
"2016-04-25T15:46:00 -04:00","TX",99001,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99149,4272,"SEVERE STORMS AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99423,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99363,4272,"SEVERE STORMS AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99073,4269,"SEVERE STORMS AND FLOODING "
"2016-04-25T15:46:00 -04:00","TX",99459,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99367,4272,"SEVERE STORMS AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99499,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99273,4272,"SEVERE STORMS AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99467,4269,"SEVERE STORMS AND FLOODING "
"2016-04-25T15:46:00 -04:00","TX",99203,4269,"SEVERE STORMS AND FLOODING "
"2016-06-11T13:23:00 -04:00","TX",99201,4272,"SEVERE STORMS AND FLOODING"
"2016-04-25T15:46:00 -04:00","TX",99253,4269,"SEVERE STORMS AND FLOODING "
"2016-06-25T15:24:00 -04:00","WV",99035,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99043,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-11T13:23:00 -04:00","TX",99049,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99225,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99019,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99241,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99055,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99373,4272,"SEVERE STORMS AND FLOODING"
"2016-06-25T15:24:00 -04:00","WV",99007,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99097,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99099,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99021,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99041,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-06-25T15:24:00 -04:00","WV",99083,4273,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-07-15T12:15:00 -04:00","OK",99033,4274,"SEVERE STORMS AND FLOODING"
"2016-07-15T12:15:00 -04:00","OK",99049,4274,"SEVERE STORMS AND FLOODING"
"2016-07-15T12:15:00 -04:00","OK",99051,4274,"SEVERE STORMS AND FLOODING"
"2016-07-15T12:15:00 -04:00","OK",99137,4274,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99059,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99425,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99145,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99471,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99083,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99093,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99151,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99289,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99455,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99035,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99143,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99313,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99199,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99349,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99447,4272,"SEVERE STORMS AND FLOODING"
"2016-06-11T13:23:00 -04:00","TX",99191,4272,"SEVERE STORMS AND FLOODING"
"2016-08-03T18:45:00 -04:00","MT",99025,4275,"TORNADO"
"2016-08-09T18:45:00 -04:00","WI",99007,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99113,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99013,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99129,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99031,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99003,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99037,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",4225,4276,"SEVERE STORMS AND FLOODING"
"2016-08-09T18:45:00 -04:00","WI",99051,4276,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99105,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99033,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99091,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99037,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99097,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99045,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99001,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99055,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99005,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99113,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99077,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99117,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99053,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99009,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99103,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99099,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99125,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99047,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99039,4277,"SEVERE STORMS AND FLOODING"
"2016-07-15T12:15:00 -04:00","OK",99141,4274,"SEVERE STORMS AND FLOODING"
"2016-08-26T16:23:00 -04:00","KY",99157,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99225,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99047,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99233,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99169,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99099,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99107,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99183,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99001,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99051,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99031,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99219,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99055,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99139,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99033,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99059,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99221,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-08-26T16:23:00 -04:00","KY",99143,4278,"SEVERE STORM, TORNADOES, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-07-15T12:15:00 -04:00","OK",99065,4274,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99007,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99095,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99023,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99089,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99121,4277,"SEVERE STORMS AND FLOODING"
"2016-08-14T18:45:00 -04:00","LA",99093,4277,"SEVERE STORMS AND FLOODING"
"2016-10-06T17:00:00 -04:00","HI",99009,4282,"SEVERE STORMS, FLOODING, LANDSLIDES, AND MUDSLIDES"
"2016-10-08T20:53:00 -04:00","FL",99031,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99111,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99035,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99127,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99061,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99089,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99109,4283,"HURRICANE MATTHEW"
"2016-10-08T20:53:00 -04:00","FL",99009,4283,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99047,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99061,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99101,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99017,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99155,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99137,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99019,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99049,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99065,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99107,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99177,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99139,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99029,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99051,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99079,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99127,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99141,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99187,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99013,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99031,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99053,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99093,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99129,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99191,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99143,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99015,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99041,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99055,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99095,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99133,4285,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99147,4285,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99015,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99035,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99067,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99041,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99089,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99019,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99029,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99043,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99013,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99053,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99033,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99031,4286,"HURRICANE MATTHEW"
"2016-10-11T14:30:00 -04:00","SC",99051,4286,"HURRICANE MATTHEW"
"2016-10-10T16:27:00 -04:00","NC",99195,4285,"HURRICANE MATTHEW"
"2016-10-08T20:59:00 -04:00","GA",99051,4284,"HURRICANE MATTHEW"
"2016-10-08T20:59:00 -04:00","GA",99127,4284,"HURRICANE MATTHEW"
"2016-10-08T20:59:00 -04:00","GA",99179,4284,"HURRICANE MATTHEW"
"2016-10-08T20:59:00 -04:00","GA",99029,4284,"HURRICANE MATTHEW"
